service_id,date,exception_type
2025602,20161121,1
2025602,20161122,1
2025602,20161123,1
2025602,20161124,1
2025602,20161128,1
2025602,20161129,1
2025602,20161130,1
2025602,20161201,1
2025602,20161205,1
2025602,20161206,1
2025602,20161207,1
2025602,20161208,1
2025602,20161212,1
2025602,20161213,1
2025602,20161214,1
2025602,20161215,1
